employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department
9706,Employee 9706,emp9706@example.com,58,M,2017-02-05,0.91,1449600,0.488,Support
9707,Employee 9707,emp9707@example.com,23,M,2018-12-07,2.63,577350,0.446,Support
9708,Employee 9708,emp9708@example.com,58,M,2014-08-25,0.23,229598,0.914,Support
9709,Employee 9709,emp9709@example.com,36,F,2018-07-14,6.99,580862,0.481,Product
9710,Employee 9710,emp9710@example.com,22,F,2015-04-21,0.83,1437932,0.931,Engineering
9711,Employee 9711,emp9711@example.com,51,M,2017-09-19,5.13,550399,0.64,HR
9712,Employee 9712,emp9712@example.com,48,M,2018-02-18,3.24,1451349,0.544,Finance
9713,Employee 9713,emp9713@example.com,27,F,2017-05-30,2.22,899198,0.648,Engineering
9714,Employee 9714,emp9714@example.com,50,M,2017-09-25,7.97,576911,0.639,Finance
9715,Employee 9715,emp9715@example.com,27,M,2017-06-30,0.51,1050347,0.827,Finance
9716,Employee 9716,emp9716@example.com,56,M,2019-01-05,0.38,273830,0.107,Product
9717,Employee 9717,emp9717@example.com,49,M,2018-04-15,1.17,585752,0.579,Product
9718,Employee 9718,emp9718@example.com,44,F,2020-02-16,5.32,789396,0.527,Sales
9719,Employee 9719,emp9719@example.com,59,M,2017-08-09,0.11,1283794,0.671,Engineering
9720,Employee 9720,emp9720@example.com,24,F,2015-04-21,0.82,1491009,0.302,Product
9721,Employee 9721,emp9721@example.com,49,F,2019-11-18,1.66,225315,0.022,Engineering
9722,Employee 9722,emp9722@example.com,25,M,2020-04-27,3.74,1221517,0.855,Sales
9723,Employee 9723,emp9723@example.com,49,M,2018-07-09,1.07,438161,0.657,Support
9724,Employee 9724,emp9724@example.com,50,F,2014-06-03,1.78,902679,0.467,Product
9725,Employee 9725,emp9725@example.com,49,F,2019-06-11,1.23,891677,0.365,Product
9726,Employee 9726,emp9726@example.com,46,M,2014-03-16,0.29,1281906,0.762,Sales
9727,Employee 9727,emp9727@example.com,39,M,2014-05-06,4.03,221394,0.787,HR
9728,Employee 9728,emp9728@example.com,46,M,2020-08-04,1.86,562147,0.454,HR
9729,Employee 9729,emp9729@example.com,57,F,2014-11-13,5.02,1074746,0.297,Sales
9730,Employee 9730,emp9730@example.com,47,M,2019-06-08,3.56,307220,0.609,HR
9731,Employee 9731,emp9731@example.com,50,F,2021-10-09,0.18,361653,0.232,HR
9732,Employee 9732,emp9732@example.com,50,M,2018-04-08,2.08,1110745,0.594,HR
9733,Employee 9733,emp9733@example.com,23,F,2023-06-30,14.08,906407,0.697,HR
9734,Employee 9734,emp9734@example.com,27,M,2018-10-15,1.1,337300,0.508,Finance
9735,Employee 9735,emp9735@example.com,29,F,2019-04-09,2.04,1017666,0.207,Finance
9736,Employee 9736,emp9736@example.com,33,M,2019-01-24,3.17,580932,0.405,Product
9737,Employee 9737,emp9737@example.com,35,M,2015-10-15,0.68,546346,0.721,Engineering
9738,Employee 9738,emp9738@example.com,25,F,2015-12-27,3.64,953052,0.499,Finance
9739,Employee 9739,emp9739@example.com,49,F,2020-10-26,3.23,986806,0.349,Engineering
9740,Employee 9740,emp9740@example.com,55,F,2021-03-07,1.41,406194,0.672,Support
9741,Employee 9741,emp9741@example.com,47,F,2019-09-04,1.0,1388680,0.655,Sales
9742,Employee 9742,emp9742@example.com,47,M,2016-08-18,7.54,1242114,0.833,Support
9743,Employee 9743,emp9743@example.com,28,F,2017-11-21,0.41,1278665,0.586,Support
9744,Employee 9744,emp9744@example.com,52,M,2015-02-07,1.7,935892,0.683,Sales
9745,Employee 9745,emp9745@example.com,40,M,2019-09-12,4.37,851240,0.535,Support
9746,Employee 9746,emp9746@example.com,30,F,2019-08-05,0.48,237491,0.373,Sales
9747,Employee 9747,emp9747@example.com,33,F,2021-11-22,8.11,283971,0.747,Engineering
9748,Employee 9748,emp9748@example.com,49,F,2014-05-04,2.24,1394517,0.628,Sales
9749,Employee 9749,emp9749@example.com,55,F,2017-03-06,2.11,572550,0.599,Product
9750,Employee 9750,emp9750@example.com,28,Other,2022-03-07,1.66,869373,0.739,Engineering
9751,Employee 9751,emp9751@example.com,49,M,2022-02-04,6.06,1162442,0.353,Product
9752,Employee 9752,emp9752@example.com,51,Other,2021-03-15,8.9,635612,0.753,Product
9753,Employee 9753,emp9753@example.com,50,F,2015-10-26,1.43,988796,0.463,HR
9754,Employee 9754,emp9754@example.com,42,F,2014-08-11,2.35,608090,0.609,Product
9755,Employee 9755,emp9755@example.com,41,F,2015-05-25,1.14,1157870,0.446,Finance
9756,Employee 9756,emp9756@example.com,32,F,2016-12-13,1.38,207821,0.141,Support
9757,Employee 9757,emp9757@example.com,31,F,2018-08-15,0.09,991046,0.566,Product
9758,Employee 9758,emp9758@example.com,22,M,2022-06-04,4.62,828622,0.428,Sales
9759,Employee 9759,emp9759@example.com,22,F,2023-03-03,10.45,1422058,0.525,HR
9760,Employee 9760,emp9760@example.com,54,M,2020-06-23,4.4,639244,0.688,Support
9761,Employee 9761,emp9761@example.com,23,M,2015-11-20,2.19,1403499,0.541,Engineering
9762,Employee 9762,emp9762@example.com,36,M,2021-07-25,5.27,584053,0.417,Product
9763,Employee 9763,emp9763@example.com,24,M,2021-12-17,5.85,1444321,0.349,Support
9764,Employee 9764,emp9764@example.com,43,M,2018-06-27,2.36,1313536,0.642,HR
9765,Employee 9765,emp9765@example.com,40,M,2019-05-20,8.3,1326117,0.686,Product
9766,Employee 9766,emp9766@example.com,45,F,2014-02-18,0.09,1021458,0.418,Product
9767,Employee 9767,emp9767@example.com,50,M,2022-01-13,0.03,818264,0.569,Sales
9768,Employee 9768,emp9768@example.com,38,M,2020-05-22,0.25,953733,0.938,Finance
9769,Employee 9769,emp9769@example.com,31,M,2018-03-29,0.18,799340,0.372,HR
9770,Employee 9770,emp9770@example.com,49,F,2014-07-22,1.66,440707,0.713,HR
9771,Employee 9771,emp9771@example.com,37,M,2016-02-25,8.46,442841,0.619,Product
9772,Employee 9772,emp9772@example.com,46,M,2018-12-25,3.37,624397,0.26,HR
9773,Employee 9773,emp9773@example.com,43,M,2016-09-12,3.23,1420541,0.108,Engineering
9774,Employee 9774,emp9774@example.com,40,M,2017-01-19,1.46,631292,0.387,Engineering
9775,Employee 9775,emp9775@example.com,22,F,2021-05-05,2.29,716780,0.302,Product
9776,Employee 9776,emp9776@example.com,44,M,2021-05-27,1.09,1417492,0.6,HR
9777,Employee 9777,emp9777@example.com,51,M,2020-10-06,2.19,1009741,0.291,Support
9778,Employee 9778,emp9778@example.com,47,M,2019-04-28,4.12,649188,0.44,Product
9779,Employee 9779,emp9779@example.com,22,F,2019-05-27,2.45,1104833,0.793,Engineering
9780,Employee 9780,emp9780@example.com,34,F,2015-10-16,1.63,851109,0.903,HR
9781,Employee 9781,emp9781@example.com,24,M,2023-05-19,5.59,530881,0.588,Finance
9782,Employee 9782,emp9782@example.com,33,M,2018-03-11,1.02,545984,0.488,Product
9783,Employee 9783,emp9783@example.com,56,M,2014-09-23,1.97,946159,0.208,Engineering
9784,Employee 9784,emp9784@example.com,55,F,2016-08-27,11.47,1272477,0.354,Engineering
9785,Employee 9785,emp9785@example.com,28,M,2017-07-14,10.26,508836,0.672,Finance
9786,Employee 9786,emp9786@example.com,22,F,2020-04-20,0.02,864622,0.318,Product
9787,Employee 9787,emp9787@example.com,26,M,2016-02-23,2.28,1484848,0.295,Sales
9788,Employee 9788,emp9788@example.com,51,M,2023-06-16,1.23,499010,0.634,Sales
9789,Employee 9789,emp9789@example.com,30,M,2019-01-29,1.03,1403608,0.857,Engineering
9790,Employee 9790,emp9790@example.com,41,M,2023-07-23,2.72,1169514,0.64,Sales
9791,Employee 9791,emp9791@example.com,30,M,2017-08-06,1.77,1391661,0.253,Support
9792,Employee 9792,emp9792@example.com,43,M,2019-05-23,3.96,451710,0.142,Engineering
9793,Employee 9793,emp9793@example.com,23,F,2022-03-07,0.08,733921,0.406,Sales
9794,Employee 9794,emp9794@example.com,52,M,2016-06-14,7.85,1087002,0.868,Engineering
9795,Employee 9795,emp9795@example.com,40,F,2023-09-07,2.52,1136136,0.296,Support
9796,Employee 9796,emp9796@example.com,30,F,2023-11-01,3.46,895834,0.472,HR
9797,Employee 9797,emp9797@example.com,49,F,2019-12-13,2.78,307096,0.427,Finance
9798,Employee 9798,emp9798@example.com,54,F,2014-08-06,13.57,1486543,0.574,Engineering
9799,Employee 9799,emp9799@example.com,57,M,2022-01-19,12.87,1446191,0.771,Sales
9800,Employee 9800,emp9800@example.com,40,M,2015-02-27,2.82,1126462,0.635,Product
9801,Employee 9801,emp9801@example.com,28,F,2020-02-17,3.46,1085168,0.476,Sales
9802,Employee 9802,emp9802@example.com,27,F,2015-04-17,2.89,1011407,0.61,Finance
9803,Employee 9803,emp9803@example.com,26,F,2019-12-07,1.12,1352001,0.367,Sales
9804,Employee 9804,emp9804@example.com,31,M,2020-08-01,0.64,757384,0.184,Sales
9805,Employee 9805,emp9805@example.com,38,F,2022-06-09,1.55,247486,0.437,Product
9806,Employee 9806,emp9806@example.com,49,F,2014-06-13,3.44,267148,0.641,Engineering
9807,Employee 9807,emp9807@example.com,45,M,2019-08-12,0.17,1080717,0.251,Support
9808,Employee 9808,emp9808@example.com,41,Other,2017-09-17,2.17,622219,0.383,HR
9809,Employee 9809,emp9809@example.com,23,M,2016-02-19,1.57,908757,0.628,Product
9810,Employee 9810,emp9810@example.com,38,M,2020-08-28,2.25,665455,0.739,Finance
9811,Employee 9811,emp9811@example.com,44,M,2016-05-29,5.9,305073,0.788,Support
9812,Employee 9812,emp9812@example.com,58,F,2020-06-25,0.15,877368,0.873,Product
9813,Employee 9813,emp9813@example.com,30,F,2019-05-02,4.33,1435519,0.825,Support
9814,Employee 9814,emp9814@example.com,47,F,2023-08-31,3.3,925141,0.409,Engineering
9815,Employee 9815,emp9815@example.com,32,F,2018-03-19,0.68,996232,0.264,Finance
9816,Employee 9816,emp9816@example.com,27,M,2018-02-18,3.97,1038702,0.418,HR
9817,Employee 9817,emp9817@example.com,37,M,2022-11-21,2.06,1347241,0.257,HR
9818,Employee 9818,emp9818@example.com,21,M,2020-10-17,1.97,1233908,0.888,Sales
9819,Employee 9819,emp9819@example.com,46,Other,2014-02-04,1.98,431797,0.616,Sales
9820,Employee 9820,emp9820@example.com,35,M,2015-08-31,8.94,772162,0.309,Finance
9821,Employee 9821,emp9821@example.com,53,F,2021-03-30,8.67,499102,0.668,HR
9822,Employee 9822,emp9822@example.com,57,M,2015-05-26,7.35,1157540,0.205,Engineering
9823,Employee 9823,emp9823@example.com,51,M,2021-01-30,6.53,498373,0.705,Finance
9824,Employee 9824,emp9824@example.com,55,M,2023-11-02,0.11,416973,0.621,Sales
9825,Employee 9825,emp9825@example.com,21,M,2015-01-26,1.54,1459090,0.188,Sales
9826,Employee 9826,emp9826@example.com,28,Other,2017-12-04,6.76,352184,0.859,Sales
9827,Employee 9827,emp9827@example.com,32,F,2014-02-20,4.22,674083,0.789,Product
9828,Employee 9828,emp9828@example.com,39,F,2019-07-19,1.83,611650,0.677,HR
9829,Employee 9829,emp9829@example.com,45,F,2019-08-11,4.45,982348,0.141,Product
9830,Employee 9830,emp9830@example.com,52,F,2017-06-14,0.7,1334755,0.703,Finance
9831,Employee 9831,emp9831@example.com,32,F,2015-04-19,2.75,466856,0.55,Product
9832,Employee 9832,emp9832@example.com,33,F,2017-11-14,2.28,1258136,0.676,HR
9833,Employee 9833,emp9833@example.com,48,F,2019-08-13,2.56,830619,0.273,Finance
9834,Employee 9834,emp9834@example.com,21,M,2016-06-27,3.84,539018,0.57,HR
9835,Employee 9835,emp9835@example.com,26,M,2022-02-05,8.98,255016,0.438,HR
9836,Employee 9836,emp9836@example.com,28,F,2014-09-21,0.92,936021,0.635,Support
9837,Employee 9837,emp9837@example.com,24,M,2020-12-27,4.26,1077204,0.663,Engineering
9838,Employee 9838,emp9838@example.com,25,F,2019-04-13,3.11,614842,0.245,Engineering
9839,Employee 9839,emp9839@example.com,45,F,2023-05-28,3.56,1050400,0.473,Engineering
9840,Employee 9840,emp9840@example.com,42,F,2023-02-11,1.68,861740,0.494,Sales
9841,Employee 9841,emp9841@example.com,48,F,2021-01-27,8.68,552427,0.517,Support
9842,Employee 9842,emp9842@example.com,59,M,2015-09-30,1.96,561917,0.521,Support
9843,Employee 9843,emp9843@example.com,43,F,2018-08-13,0.39,1246734,0.948,Support
9844,Employee 9844,emp9844@example.com,24,M,2019-01-14,3.42,869407,0.779,Product
9845,Employee 9845,emp9845@example.com,24,F,2014-10-10,0.41,397782,0.645,Engineering
9846,Employee 9846,emp9846@example.com,41,Other,2014-06-10,1.17,416736,0.864,Finance
9847,Employee 9847,emp9847@example.com,57,F,2015-10-16,0.78,925104,0.299,Support
9848,Employee 9848,emp9848@example.com,22,M,2020-11-16,2.32,1219839,0.75,Sales
9849,Employee 9849,emp9849@example.com,27,M,2018-05-18,1.28,567079,0.074,Engineering
9850,Employee 9850,emp9850@example.com,36,F,2014-04-04,0.52,1246910,0.883,Product
9851,Employee 9851,emp9851@example.com,37,F,2017-04-12,4.69,502013,0.213,Sales
9852,Employee 9852,emp9852@example.com,40,F,2015-05-22,1.9,1381422,0.053,Sales
9853,Employee 9853,emp9853@example.com,43,F,2022-04-05,1.82,746038,0.312,Support
9854,Employee 9854,emp9854@example.com,54,F,2016-03-05,6.52,1391051,0.343,Finance
9855,Employee 9855,emp9855@example.com,31,M,2021-09-08,2.32,427951,0.204,HR
9856,Employee 9856,emp9856@example.com,54,F,2017-06-15,3.71,423938,0.783,Finance
9857,Employee 9857,emp9857@example.com,53,F,2020-05-27,1.19,519419,0.786,Product
9858,Employee 9858,emp9858@example.com,46,M,2019-11-04,2.47,1228451,0.437,Product
9859,Employee 9859,emp9859@example.com,22,M,2015-11-10,3.89,923576,0.48,Product
9860,Employee 9860,emp9860@example.com,43,F,2021-03-12,1.05,990035,0.356,Sales
9861,Employee 9861,emp9861@example.com,42,F,2014-08-26,3.5,1399376,0.302,Product
9862,Employee 9862,emp9862@example.com,54,M,2019-12-27,2.52,1458672,0.182,Finance
9863,Employee 9863,emp9863@example.com,35,M,2020-11-02,1.71,815829,0.479,Sales
9864,Employee 9864,emp9864@example.com,30,M,2019-04-04,3.74,849329,0.579,Finance
9865,Employee 9865,emp9865@example.com,35,M,2021-05-18,1.14,533593,0.246,Engineering
9866,Employee 9866,emp9866@example.com,49,F,2015-08-14,3.76,1006587,0.605,Support
9867,Employee 9867,emp9867@example.com,43,F,2014-04-07,2.4,1372897,0.726,Engineering
9868,Employee 9868,emp9868@example.com,37,F,2020-07-03,0.85,1439219,0.498,Support
9869,Employee 9869,emp9869@example.com,29,F,2017-11-12,3.31,1224246,0.433,Engineering
9870,Employee 9870,emp9870@example.com,56,M,2018-12-30,6.48,518897,0.785,Finance
9871,Employee 9871,emp9871@example.com,29,F,2020-11-01,1.11,1084671,0.575,HR
9872,Employee 9872,emp9872@example.com,36,Other,2018-05-19,5.02,201773,0.43,Support
9873,Employee 9873,emp9873@example.com,56,F,2021-11-12,1.23,1403568,0.544,Finance
9874,Employee 9874,emp9874@example.com,53,M,2019-12-25,5.16,1051610,0.768,Engineering
9875,Employee 9875,emp9875@example.com,51,F,2016-03-01,0.16,453095,0.578,Support
9876,Employee 9876,emp9876@example.com,26,F,2018-09-02,0.02,804936,0.611,HR
9877,Employee 9877,emp9877@example.com,30,M,2016-10-04,0.36,1010935,0.441,Support
9878,Employee 9878,emp9878@example.com,36,M,2019-10-22,6.21,861466,0.343,Sales
9879,Employee 9879,emp9879@example.com,24,F,2021-03-23,2.29,1389414,0.605,Support
9880,Employee 9880,emp9880@example.com,42,F,2014-06-16,2.7,1459150,0.425,Product
9881,Employee 9881,emp9881@example.com,33,F,2018-09-18,5.54,252753,0.71,HR
9882,Employee 9882,emp9882@example.com,36,M,2014-12-31,0.16,882035,0.632,Support
9883,Employee 9883,emp9883@example.com,49,M,2015-07-19,1.47,760572,0.21,Engineering
9884,Employee 9884,emp9884@example.com,26,F,2023-07-30,3.09,1038436,0.261,Support
9885,Employee 9885,emp9885@example.com,46,F,2015-12-02,1.56,1068943,0.485,HR
9886,Employee 9886,emp9886@example.com,31,M,2015-01-29,0.1,397300,0.199,Product
9887,Employee 9887,emp9887@example.com,44,M,2022-11-12,3.16,643531,0.372,Support
9888,Employee 9888,emp9888@example.com,49,F,2018-11-11,1.49,867344,0.257,Sales
9889,Employee 9889,emp9889@example.com,23,M,2015-08-12,0.06,749272,0.629,Finance
9890,Employee 9890,emp9890@example.com,30,F,2021-07-08,0.56,1185422,0.715,HR
9891,Employee 9891,emp9891@example.com,21,M,2016-09-28,0.74,549464,0.87,Engineering
9892,Employee 9892,emp9892@example.com,46,F,2020-01-11,2.14,853433,0.028,Product
9893,Employee 9893,emp9893@example.com,32,Other,2018-05-13,0.62,1312752,0.859,HR
9894,Employee 9894,emp9894@example.com,34,M,2020-01-10,1.35,647526,0.444,HR
9895,Employee 9895,emp9895@example.com,45,F,2014-10-23,4.17,1053552,0.477,HR
9896,Employee 9896,emp9896@example.com,28,Other,2019-07-18,4.95,699928,0.637,Engineering
9897,Employee 9897,emp9897@example.com,24,Other,2021-06-06,4.76,1059381,0.185,HR
9898,Employee 9898,emp9898@example.com,48,M,2023-04-06,3.56,1220321,0.644,Support
9899,Employee 9899,emp9899@example.com,27,F,2018-08-05,2.34,1178122,0.33,Support
9900,Employee 9900,emp9900@example.com,30,M,2018-02-06,2.4,864415,0.195,HR
9901,Employee 9901,emp9901@example.com,56,M,2018-09-15,9.2,744654,0.686,Support
9902,Employee 9902,emp9902@example.com,22,F,2020-12-12,6.31,1072398,0.536,Sales
9903,Employee 9903,emp9903@example.com,46,M,2018-07-08,3.15,754502,0.184,Engineering
9904,Employee 9904,emp9904@example.com,34,F,2017-05-03,1.9,1379461,0.063,Support
9905,Employee 9905,emp9905@example.com,36,F,2015-08-05,3.92,596644,0.148,HR
9906,Employee 9906,emp9906@example.com,37,F,2021-01-26,0.19,1268298,0.511,Product
9907,Employee 9907,emp9907@example.com,42,F,2019-04-05,8.68,250678,0.933,Finance
9908,Employee 9908,emp9908@example.com,24,M,2021-06-07,2.38,912967,0.737,Finance
9909,Employee 9909,emp9909@example.com,39,F,2022-01-03,2.1,635475,0.464,Sales
9910,Employee 9910,emp9910@example.com,22,F,2021-12-08,1.03,953354,0.551,Engineering
9911,Employee 9911,emp9911@example.com,59,M,2019-01-27,0.01,412026,0.572,Product
9912,Employee 9912,emp9912@example.com,29,M,2020-02-22,0.19,613018,0.804,Engineering
9913,Employee 9913,emp9913@example.com,39,F,2016-01-10,0.92,260380,0.697,Finance
9914,Employee 9914,emp9914@example.com,36,M,2021-01-04,2.34,743384,0.697,Product
9915,Employee 9915,emp9915@example.com,45,F,2020-03-27,0.26,460281,0.353,Finance
9916,Employee 9916,emp9916@example.com,38,F,2017-06-30,10.73,264626,0.361,Finance
9917,Employee 9917,emp9917@example.com,43,M,2021-06-28,1.59,565436,0.408,Engineering
9918,Employee 9918,emp9918@example.com,41,F,2023-03-07,1.14,1423017,0.671,HR
9919,Employee 9919,emp9919@example.com,31,M,2014-05-22,2.23,1030438,0.698,Support
9920,Employee 9920,emp9920@example.com,59,F,2023-10-05,0.2,967417,0.64,Sales
9921,Employee 9921,emp9921@example.com,24,F,2014-03-18,5.7,1393537,0.696,Product
9922,Employee 9922,emp9922@example.com,45,M,2014-02-03,1.85,1104454,0.578,Support
9923,Employee 9923,emp9923@example.com,52,F,2018-08-03,0.59,872818,0.308,Sales
9924,Employee 9924,emp9924@example.com,50,F,2019-12-31,0.53,310942,0.303,Product
9925,Employee 9925,emp9925@example.com,46,M,2016-07-30,1.34,540384,0.597,Finance
9926,Employee 9926,emp9926@example.com,56,Other,2019-11-29,2.56,407690,0.251,Product
9927,Employee 9927,emp9927@example.com,54,M,2022-03-24,1.62,1151015,0.687,Product
9928,Employee 9928,emp9928@example.com,29,F,2014-08-16,2.72,1473703,0.155,Support
9929,Employee 9929,emp9929@example.com,32,M,2023-05-04,3.67,208204,0.659,Engineering
9930,Employee 9930,emp9930@example.com,22,F,2018-03-24,4.14,658121,0.883,Sales
9931,Employee 9931,emp9931@example.com,58,F,2023-07-26,1.54,387248,0.38,Sales
9932,Employee 9932,emp9932@example.com,25,F,2017-12-13,3.79,1073253,0.509,Product
9933,Employee 9933,emp9933@example.com,25,F,2019-12-23,0.46,891731,0.151,HR
9934,Employee 9934,emp9934@example.com,42,F,2019-07-29,2.16,851533,0.586,HR
9935,Employee 9935,emp9935@example.com,25,M,2022-06-23,0.23,1044759,0.727,Support
9936,Employee 9936,emp9936@example.com,24,M,2021-10-28,0.84,952679,0.065,Support
9937,Employee 9937,emp9937@example.com,29,M,2016-05-30,2.63,1213700,0.829,Sales
9938,Employee 9938,emp9938@example.com,49,M,2014-09-25,4.05,643656,0.259,Product
9939,Employee 9939,emp9939@example.com,42,M,2016-02-24,0.3,536888,0.81,Support
9940,Employee 9940,emp9940@example.com,47,F,2020-04-21,0.7,739456,0.714,Sales
9941,Employee 9941,emp9941@example.com,30,Other,2018-07-14,14.45,302886,0.397,Engineering
9942,Employee 9942,emp9942@example.com,36,M,2019-10-20,1.24,298086,0.55,Finance
9943,Employee 9943,emp9943@example.com,30,M,2023-09-30,1.0,698663,0.371,Engineering
9944,Employee 9944,emp9944@example.com,26,M,2014-02-05,0.27,490938,0.613,Finance
9945,Employee 9945,emp9945@example.com,25,F,2019-10-29,3.56,202836,0.374,Product
9946,Employee 9946,emp9946@example.com,26,F,2017-03-24,2.13,392548,0.264,Product
9947,Employee 9947,emp9947@example.com,45,F,2015-08-11,0.51,978949,0.272,Engineering
9948,Employee 9948,emp9948@example.com,24,F,2022-06-15,3.01,1151038,0.629,Engineering
9949,Employee 9949,emp9949@example.com,52,F,2022-05-22,2.24,1235790,0.422,Support
9950,Employee 9950,emp9950@example.com,55,M,2016-06-27,2.5,1472724,0.423,HR
9951,Employee 9951,emp9951@example.com,30,M,2022-01-27,15.81,707995,0.331,Support
9952,Employee 9952,emp9952@example.com,54,M,2021-02-23,0.09,440592,0.545,Engineering
9953,Employee 9953,emp9953@example.com,56,M,2022-11-26,7.39,1420038,0.475,Sales
